Country Name,Country Code,Year,Access to electricity (% of population),"Agriculture, forestry, and fishing, value added (% of GDP)",Current health expenditure (% of GDP),"Foreign direct investment, net inflows (% of GDP)",GDP growth (annual %),GDP per capita (current US$),"Government expenditure on education, total (% of GDP)",Individuals using the Internet (% of population),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),"School enrollment, primary (% gross)","Unemployment, total (% of total labor force) (national estimate)",Urban population (% of total population)
Belgium,BEL,2017,100.0,0.729532583142538,10.94042683,-7.4442379017663,1.47446761556785,44035.3239358548,6.44915008544922,87.6796808175598,2.12597086002616,81.4926829268293,0.2,102.752861022949,7.09,86.6731739531869
Belgium,BEL,2018,100.0,0.664625571120094,10.9937973,-7.66649538713467,1.87796847383565,47487.2100392561,6.38883018493652,88.6473429951691,2.05316499865178,81.5951219512195,0.1,102.500366210938,5.941,86.8883449485575
Belgium,BEL,2019,100.0,0.718789583537128,10.85831451,-1.97252997818915,2.4428900448156,46716.6227467964,6.32381010055542,90.275428012141,1.43681956996438,81.9951219512195,0.1,102.148559570312,5.364,87.0961631189222
Belgium,BEL,2020,100.0,0.712818023641571,11.46253014,-5.69020542304612,-4.7929839083518,45906.2875805246,6.75470018386841,91.52641629,0.740791812220344,80.6951219512195,0.1,102.064270019531,5.545,87.2964994991269
Belgium,BEL,2021,100.0,0.654899384879513,11.28825092,5.6774240968721,6.25445686466593,51658.238294958,6.38081979751587,92.78867618,2.44024851144084,81.790243902439,0.0,101.821136474609,6.248,87.4305564090635
Belgium,BEL,2022,100.0,0.670989189183415,10.73976326,2.22097062697703,4.02460852835887,50639.0264882739,6.27611017227173,94.00783071,9.597511728725,81.7487804878049,0.0,102.176986694336,5.57,87.489200269855
Belize,BLZ,2018,91.7,7.16456851710216,4.75529861,5.33885311944147,0.822068592512508,6011.99036888587,6.12779998779297,53.59360123,0.269982622646335,72.322,1.0,114.90527173544,9.346,43.164848281502
Benin,BEN,2003,24.3,24.4539837351198,3.11678505,0.198870349303422,3.44357677591658,676.002878084282,2.28315997123718,0.951327114915695,1.48724246145442,57.092,70.5,93.1921081542969,3.633,39.4169696013044
Benin,BEN,2011,36.9,25.7970008253273,2.99865556,1.50844050539908,2.96375291904201,1059.41358852588,4.62330484390259,4.14832306562512,2.7042390774728,58.462,68.4,114.723129272461,2.647,43.4616136137276
Benin,BEN,2015,29.6,26.3920850925037,2.72813416,1.31501182124746,1.77815106030278,1002.41886879614,3.17298007011414,11.25500011,0.218785923536245,59.123,65.8,121.990882873535,6.762,45.9407403257663
Benin,BEN,2018,39.0,28.0647739127077,3.4364984,1.36073573251591,6.69725362180888,1151.7409703472,2.93161988258362,19.0,0.919170717886054,59.71,37.2,111.805068969727,6.762,47.9952829275963
Benin,BEN,2021,42.0,28.5289506098592,2.91589761,1.95608661099463,7.1554516457574,1318.65158075198,3.09692638090381,28.20470047,1.73353962694036,59.61,27.2,105.631301879883,6.762,50.1961807561354
Bhutan,BTN,2003,41.1,19.7868423892498,3.83481455,0.516969908871867,7.78656040877364,1022.38240311018,4.62330484390259,2.43691239949767,2.57230861693339,64.662,23.1,84.8784332275391,1.8,29.6328608739429
Bhutan,BTN,2007,71.8,14.9062410213406,3.83774948,5.88132297381915,16.1047836542012,1850.41570433398,4.62330484390259,5.92,5.15611138758463,67.152,12.0,101.103286743164,3.7,32.1738216649326
Bhutan,BTN,2012,91.5,11.5729895457402,3.25988412,1.2354733641673,5.16482012683895,2751.2128864294,4.62330484390259,15.60000038,10.919656944683,69.759,3.6,113.019607543945,2.054,35.0188644248365
Bhutan,BTN,2017,97.7,12.9297924115136,3.11215067,-0.638806366922729,2.08684522733067,3435.28804735662,6.61724996566772,54.33549881,4.95508366985129,71.413,2.6,99.7447717881834,6.762,37.8645544995016
Bhutan,BTN,2022,100.0,14.6710119560904,3.91757464,0.289904655137253,5.21386783786224,3711.32767981591,7.46981980280053,88.35620117,5.6391667139637,72.754,0.0,105.266151405341,5.947,40.9365143617581
Bolivia,BOL,2002,64.0,12.955118631021,4.89645052,8.55789350643914,2.48556576601922,888.221328974352,4.62330484390259,3.11719294696997,0.92825885161107,63.068,23.9,118.543472290039,5.476,62.8187632085055
Bolivia,BOL,2004,75.9,13.3223836388477,4.86315727,0.745772608696722,4.1732955905708,953.191893246277,4.62330484390259,4.43992460120042,4.43738080101725,63.819,13.2,115.955810546875,4.167,63.7564671612252
Bolivia,BOL,2005,68.3,11.7927215329112,5.07408142,-2.49886824544741,4.42143313550196,1020.12326200737,4.62330484390259,5.22758395663196,5.39323106890663,64.182,18.7,115.199371337891,5.446,64.2133062205259
Bolivia,BOL,2006,76.2,10.9375480546288,4.66087532,2.45168756123775,4.79700881067477,1202.71150446327,6.43421983718872,6.20067125473576,4.28239604802561,64.529,15.9,113.561637878418,5.08,64.6631431424362
Bolivia,BOL,2007,80.2,10.011155665672,4.6968894,2.79185385749299,4.56438425143126,1354.54905949929,6.7204999923706,10.49919987,8.70560923578869,64.939,12.1,112.767723083496,5.175,65.1067327824433
Bolivia,BOL,2008,84.7,10.4424041155226,4.60677242,3.07261074755318,6.14849787777658,1692.67248455876,6.72301006317139,12.5,14.0068107702519,65.299,10.6,111.650062561035,2.603,65.5448299960338
Bolivia,BOL,2009,86.8,11.1524074497311,5.17444515,2.43967814560444,3.35699958346049,1731.18172112209,7.57484006881714,16.79999924,3.34645420142014,65.656,10.0,108.031242370605,2.973,65.9781896386949
Bolivia,BOL,2011,88.3,9.7695858816954,5.17306805,3.58442251378885,5.20409245282328,2315.52121930607,6.45054006576538,30.0,9.88446419823883,66.282,6.9,100.921849072087,2.255,66.833715633176
Bolivia,BOL,2012,90.4,9.8121619148328,5.2539444,3.9135501461408,5.12227560125973,2575.59857098084,6.62799978256226,35.34,4.51560291399376,66.586,7.9,98.3129253076371,2.066,67.2581444827699
Bolivia,BOL,2013,89.5,9.9669794768463,5.57465124,5.7066221190291,6.79601141268498,2870.02377000756,6.80321979522705,36.99,5.73640023719607,66.777,6.8,96.8904736314233,2.437,67.6697055519889
Bolivia,BOL,2014,90.0,9.74021753770169,5.89613628,1.98982485629696,5.46056949136766,3041.43503162408,7.47811985015869,34.6016202324676,5.76660074579144,66.97,5.6,95.4654700824142,2.021,68.037425413
Bolivia,BOL,2015,91.5,10.2394941144455,6.55064964,1.68072787961335,4.85718718508603,2996.01289811344,8.1434497833252,37.4868176324391,4.05961041135645,67.205,6.2,95.0961939865757,3.111,68.3958051297665
Bolivia,BOL,2016,91.8,11.1718754150532,6.83333063,0.988080149462259,4.26392086992173,3035.87347732132,8.15062046051025,39.69749832,3.62321431764138,67.392,7.2,95.5387659267627,3.498,68.7446327876947
Bolivia,BOL,2017,91.8,7.67713722474752,6.4901948,1.55130384811576,4.19520633364647,4048.40119739839,8.09722995758057,43.83229828,2.8227580554717,67.536,6.4,96.4475043810472,3.655,69.0838016274736
Bolivia,BOL,2018,92.8,7.45035399971013,6.60399437,0.624547731622922,2.86808404814794,4206.8552936661,8.01585960388184,44.2861422024283,2.27205987230155,67.699,4.7,97.122722190495,3.519,69.4133879813999
Bolivia,BOL,2019,95.1,7.63288264501605,6.88792992,-0.44160551411852,1.50672102666863,4203.15492855788,8.09103012084961,47.4748191121692,1.83954504969026,67.82,3.1,97.6714741591375,3.682,69.7334986708387
Bolivia,BOL,2020,97.2,9.12405586834666,8.0225811,-2.66931283946252,-12.7194690092717,3580.96761778303,8.43710994720459,59.94010155,0.940742153381849,62.906,4.2,98.2369486079625,7.903,70.0442635528254
Bolivia,BOL,2021,98.6,8.81001912255763,8.16016769,1.21888494970059,10.0290488827886,4010.76053686204,7.96216011047363,65.9773785,0.737383721452275,61.427,3.1,98.4694228398409,4.936,70.3450412826165
Bolivia,BOL,2022,99.9,8.66028481306177,7.15933084,0.0122391923945909,3.74741781241461,4219.46113742445,7.57551002502441,72.62270355,1.74632872945969,67.434,3.3,99.1960878877715,3.452,70.6352598708131
Bosnia and Herzegovina,BIH,2004,99.1,8.58349407590767,9.06270218,8.75886067110945,6.32526794858342,2452.6860917386,4.62330484390259,15.4689716227665,3.03924881090924,76.489,0.4,101.2539710998535,6.762,43.8380473519042
Bosnia and Herzegovina,BIH,2007,99.7,7.70495340963332,9.25501442,11.6737641903938,5.85911689412598,3931.48948737505,4.62330484390259,27.92,1.50077710611542,76.162,0.7,108.796783447266,28.984,44.7926078011574
Bosnia and Herzegovina,BIH,2011,99.7,6.75774539555131,9.1712122,2.52952738058176,0.959511709726897,4982.69375768263,4.62330484390259,43.88769913,3.67125,76.963,0.9,89.0985412597656,27.582,46.0528777644843
Bosnia and Herzegovina,BIH,2015,99.7,6.0375681759839,9.24086571,2.33529310215055,4.28413016137854,4662.25869219448,3.0181128667772,52.59999847,-1.03602303425474,77.073,1.2,94.695442199707,27.695,47.5711645087011
Bosnia and Herzegovina,BIH,2021,100.0,5.01931841754809,9.55514336,3.24230818475028,7.39164256472846,7295.34378682258,4.13622999191284,75.67620138,1.98163900587622,74.567,0.3,101.168617248535,14.897,50.4899479477034
Botswana,BWA,2002,27.0,2.4256159925616,6.66529799,7.50151858437683,6.06953087648317,3117.25087183011,4.62330484390259,3.38592235064273,8.03279662527486,52.373,34.8,109.583213806152,6.762,55.0142988603802
Botswana,BWA,2009,43.4,2.37598419625963,6.62081194,2.06256005196384,-14.1442346163423,5082.93388332404,9.8253002166748,6.150000095,8.02729703109582,58.297,21.1,111.213661193848,16.169,62.7501882968523
Botswana,BWA,2015,62.1,1.94776486758829,6.10287762,2.79773267452093,-4.85132507409779,6141.20394726616,8.39457941644674,38.89379883,3.06203169580558,63.215,21.4,101.623352050781,6.762,65.4103584313295
Brazil,BRA,2002,96.7,5.47527489339298,8.69686985,3.25358061271527,3.05346185909312,2855.94018885769,3.75037002563477,9.14942508560748,8.45016437708331,70.396,16.2,101.2539710998535,10.641,81.9943491502673
Brazil,BRA,2003,97.0,6.1671843856504,8.18899441,1.81340052439304,1.14082899824888,3090.6070097455,4.62330484390259,13.2075861035303,14.7149197228147,70.884,17.1,101.2539710998535,11.168,82.3540335841671
Brazil,BRA,2004,96.8,5.66531157603221,8.12491989,2.71353166307823,5.75996463670954,3663.823188064,3.97448992729187,19.073672274442,6.59718509985963,71.361,15.3,101.2539710998535,10.072,82.6816824814559
Brazil,BRA,2005,97.1,4.65116882283132,8.03539562,1.73389354602718,3.20213206130431,4827.78173074714,4.47909021377563,21.022747248827,6.86953720898964,71.832,13.7,101.2539710998535,10.551,82.9838799596945
Brazil,BRA,2006,97.6,4.3700437788908,8.24952507,1.753125703626,3.96198871122617,5934.14470924968,4.87060022354126,28.17840004,4.18356812896909,72.296,11.4,101.2539710998535,9.692,83.2672101364439
Brazil,BRA,2007,98.1,4.41691543634403,8.20182991,3.19082601308524,6.06987060678338,7409.69130673473,4.97426986694336,30.87999916,3.64127299102652,72.73,10.8,101.2539710998535,9.28,83.5382571292649
Brazil,BRA,2008,98.5,4.56785118025741,8.01128483,2.99060946922903,5.09419544658736,8908.33176538648,5.26884984970093,33.83,5.67859390284168,73.111,9.1,101.2539710998535,8.268,83.8036050557184
Brazil,BRA,2009,98.9,4.47677399209847,8.39480495,1.88848224095724,-0.125812002161169,8678.6592244676,5.46355009078979,39.22,4.88803479876799,73.457,8.4,101.2539710998535,9.419,84.0698380333651
Brazil,BRA,2011,99.3,4.34203412783304,7.78819132,3.91518011405433,3.97442307944702,13396.6243562986,5.73741006851196,45.69,6.6364496221309,74.047,7.1,101.2539710998535,7.578,84.6225758599683
Brazil,BRA,2012,99.5,4.16832822439069,7.73637724,3.75496285641218,1.92117598576537,12521.7213519966,5.85510015487671,48.56,5.40349914036997,74.335,6.4,104.05445098877,7.251,84.8973874181312
Brazil,BRA,2013,99.6,4.50688618256533,7.9766016,3.04150901624338,3.00482266944432,12458.8912138813,5.8388500213623,51.04,6.20431066640101,74.609,5.4,109.282432556152,7.071,85.1676585442726
Brazil,BRA,2014,99.7,4.32561053879483,8.39644146,3.57135266957477,0.503955740242247,12274.9939689363,5.94848012924194,54.5510018796392,6.32904015516139,74.823,4.8,109.808906555176,6.755,85.4331367898168
Brazil,BRA,2015,99.7,4.31914942964047,8.90929985,3.59214931791344,-3.54576339269425,8936.19661712113,6.24105978012085,58.3279517340924,9.02990102416136,75.106,5.4,108.740180969238,8.538,85.6935697061881
Brazil,BRA,2016,99.7,4.89135358790863,9.16901684,4.13737803865892,-3.27591690782192,8836.28652735657,6.31403017044067,60.8725400681261,8.73914352329393,75.081,6.5,108.583656311035,11.58,85.9487048448108
Brazil,BRA,2017,99.8,4.60059169568986,9.47125053,3.33825981739039,1.32286905404399,10080.5092819305,6.32047986984253,67.4712845236305,3.44637335032669,75.383,7.0,109.788749694824,12.792,86.1982897571091
Brazil,BRA,2018,99.7,4.4203993038464,9.46475029,4.07858821454947,1.783666761634,9300.66164923219,6.08851003646851,70.4342825404361,3.66485028376729,75.633,6.9,108.720008850098,12.329,86.4420719945072
Brazil,BRA,2019,99.8,4.20501409463474,9.61449146,3.692673213156,1.22077782360842,9029.83326681073,5.96346998214722,73.9124399133589,3.73297621216894,75.809,7.0,107.682991027832,11.936,86.6797991084296
Brazil,BRA,2020,99.7,5.71148511499007,9.62326527,2.59263795310275,-3.2767587964736,7074.19378337644,5.7714900970459,81.34269353,3.21176803803376,74.506,2.8,105.912231445312,13.697,86.9112186503004
Brazil,BRA,2021,99.5,6.5587626121061,9.63646507,2.77979084938159,4.76260437908608,7972.5366498646,5.4969801902771,80.68989314,8.30165975585673,73.038,7.5,103.929397583008,13.158,87.1360781715439
Brazil,BRA,2022,100.0,5.76747490819457,9.38739491,3.8680317970139,3.01669435393015,9281.33334441234,5.61920976638794,80.52775094,9.28010608956873,74.872,4.9,104.667419433594,9.231,87.349556243881
Bulgaria,BGR,2003,89.6,9.09563006141251,7.19987392,9.91575177653408,5.23715282493174,2719.63335037372,3.99845004081726,12.04,2.34864169582758,72.0658536585366,2.2,111.694488525391,13.733,69.7808456420898
Bulgaria,BGR,2006,91.2,6.09628560605444,6.52544546,22.9027065931613,6.80259262432862,4523.37797301782,3.90346002578735,27.09,7.26159462769947,72.6121951219512,8.0,108.823188781738,8.951,70.5075225830078
Bulgaria,BGR,2007,91.7,4.65178408309384,6.15651751,31.2270329208635,6.65438512368812,5888.87094585161,3.680340051651,33.64,8.40253419005893,72.6634146341463,2.5,106.104972839355,6.878,70.6844177246094
Bulgaria,BGR,2008,92.3,5.86962646103548,6.28281593,18.8987994198003,6.12955885899744,7271.67443724077,4.2190899848938,39.67,12.3487195994021,72.9634146341463,1.9,104.157562255859,5.609,70.902099609375
Bulgaria,BGR,2009,92.9,4.23578648782646,6.59577608,7.48977436208207,-3.34714308501542,6988.63048446496,4.27429008483887,45.0,2.75320223914819,73.4121951219512,1.8,102.061912536621,6.817,71.3017349243164
Bulgaria,BGR,2010,93.5,4.03250004576982,7.09477949,3.63551033232729,1.55536266288017,6854.2987837778,3.85746002197266,46.23,2.43899060504117,73.5121951219512,2.7,101.400619506836,10.279,71.5149307250977
Bulgaria,BGR,2011,94.1,4.66136930031581,7.10250568,3.64711376075685,2.09017598337418,7849.98219737366,3.54690003395081,47.9799930506026,4.21990346601872,74.1634146341463,3.4,101.120269775391,11.26,72.6101653885532
Bulgaria,BGR,2012,94.7,4.43013962620169,7.53903675,3.29303083433452,0.748814556346105,7432.33753378983,3.47650003433227,51.8999876658503,2.95456829831012,74.3146341463415,3.0,100.363082885742,12.27,72.7684860229492
Bulgaria,BGR,2013,95.3,4.51541815914857,7.14167452,3.56317557891608,-0.542753400392826,7796.37945241455,4.05766010284424,53.0615,0.890093540913096,74.8609756097561,3.3,98.7911834716797,12.941,72.9632821572019
Bulgaria,BGR,2014,95.9,4.55871742933618,7.68306208,1.91577938000482,0.949449772002041,8070.01289303544,4.19388008117676,55.4903766299262,-1.4181838026484,74.4658536585366,2.7,99.2496109008789,11.424,73.0844879150391
Bulgaria,BGR,2015,96.6,4.06197367734098,7.39363575,4.37552708346678,3.39755351999294,7269.02586513711,3.88469004631042,56.6562516053086,-0.104633261008479,74.6146341463415,4.6,99.1272201538086,9.143,73.1030578613281
Bulgaria,BGR,2016,97.3,4.05489960163599,7.45975018,2.759819403762,3.02662820096305,7822.89886431732,3.81435990333557,59.825547661014,-0.798649886453617,74.8121951219512,3.1,98.0771636962891,7.575,73.1750030517578
Bulgaria,BGR,2017,98.1,4.043177034114,7.49624491,3.39237322223916,2.74592737750996,8697.13373333715,4.07754993438721,63.4101013837926,2.06159619443141,74.8146341463415,2.0,97.5942993164062,6.164,73.3904571533203
Bulgaria,BGR,2018,98.7,3.40461503236071,7.34086275,2.73803840992463,2.33015054210419,9849.88769989118,4.05201005935669,64.78201069118,2.81454473824838,74.9634146341464,1.5,96.7923202514648,5.211,73.600212097168
Bulgaria,BGR,2019,99.2,3.20205655345515,7.11813641,3.24216894514095,3.79331964589196,10354.2500414088,4.21430015563965,67.9469809417603,3.10372944796771,75.1121951219512,1.6,96.4398803710938,4.148,73.7162322998047
Bulgaria,BGR,2020,99.7,3.43600026603917,8.44060898,3.97413959442467,-3.13323543125917,10760.7616180234,4.48298978805542,70.16248359,1.67244096855756,73.3560975609756,0.7,96.5437622070312,5.037,73.3239898681641
Bulgaria,BGR,2021,99.8,4.32894772861096,8.58048916,2.52871196630769,7.82817310703665,12966.8085197381,4.7092399597168,75.27144583,3.29774435299506,71.2121951219512,1.2,95.6110992431641,5.166,73.346765618041
Bulgaria,BGR,2022,100.0,3.7113640947999,7.63849449,5.24634717472155,4.08386398118941,13999.9113358453,4.50109004974365,79.12686326,15.3252589264367,74.1609756097561,1.1,95.8885192871094,4.148,73.4799164005224
Burkina Faso,BFA,2003,11.4,25.9609768246545,4.42266035,0.614299394603336,7.80249388870359,362.373899996953,4.62330484390259,0.373440303233526,2.03456574053815,51.959,69.6,47.5335502624512,2.777,20.563327262892
Burkina Faso,BFA,2009,12.6,23.2048471286094,5.19683933,0.599468939611006,2.96195085866692,601.569520671859,4.62330484390259,1.129999995,2.60817666368314,55.791,67.2,75.7858963012695,6.762,23.7452325601116
Burkina Faso,BFA,2014,19.2,23.6937727725999,5.00027227,2.56255154786841,4.32684561452976,764.861675106225,4.05329990386963,6.0,-0.258089517535291,58.331,58.7,84.5538716285922,6.481,25.3814155996643
Burkina Faso,BFA,2018,14.4,20.9974732840091,4.94427681,1.68919942943091,6.60456906812341,777.465618514048,5.488609790802,8.498900414,1.95594302672532,59.972,47.7,91.5019771306419,4.695,26.0832202154822
Burkina Faso,BFA,2021,19.0,17.2902157538449,7.08691931,-0.405926078113797,6.94252492572348,895.535288442991,5.24913346712028,18.1522007,3.65326761825509,60.046,42.1,87.0183353617198,6.762,26.8114307743017
Burundi,BDI,2006,2.7,40.6376822658218,8.71264839,0.0024811054278952,5.41380714491444,161.892755640319,4.62330484390259,0.657599986,2.74542000214241,53.962,81.5,107.597122192383,3.185,9.4646291775586
Burundi,BDI,2013,6.9,38.3671182602277,8.62834644,4.7612156740524,4.92392485117456,234.844770150871,5.99539995193481,1.2642181112,7.93795807492418,59.179,75.8,126.110240344608,6.762,12.9670962745892
Burundi,BDI,2020,9.1,31.1053893979777,10.70776176,0.66481142584294,0.306443811651718,252.702452750006,5.32158506838731,6.430099964,7.32110643415521,62.569,74.2,101.661087301601,1.03,19.9309984273971
Cabo Verde,CPV,2007,70.5,6.09468707137093,3.84218621,11.6247473388534,15.1706879735517,3324.57675212498,4.95982980728149,8.28321981953034,4.41099704193489,71.487,26.2,110.927947998047,6.762,59.287606518789
Cabo Verde,CPV,2015,86.4,6.4082863760272,4.40073681,5.49024513305668,0.936026507808833,3415.06266730931,4.80622005462646,42.6830141582781,0.131187999024545,74.096,14.6,105.850444928795,31.313,66.9045094767116
